date,hospital,hour_of_day,day_of_week,is_weekend,is_monday,month,patients_in_queue,avg_consultation_minutes,actual_wait_minutes,queue_position,doctor_experience_years,doctor_specialization_encoded
2024-03-14,Hamidia Hospital,13,3,0,0,3,15,7.1,138.64,6,24,14
2024-03-14,Hamidia Hospital,14,3,0,0,3,6,16.46,46.82,6,25,15
2024-03-14,Hamidia Hospital,15,3,0,0,3,23,15.55,328.32,9,10,0
2024-03-14,Hamidia Hospital,16,3,0,0,3,14,12.8,170.78,10,14,13
2024-03-14,Hamidia Hospital,17,3,0,0,3,23,15.13,393.12,5,25,19
2024-03-14,Bansal Hospital,9,3,0,0,3,23,16.41,488.58,7,21,12
2024-03-14,Bansal Hospital,10,3,0,0,3,22,14.85,368.65,18,7,10
2024-03-14,Bansal Hospital,11,3,0,0,3,19,15.6,187.83,15,15,19
2024-03-14,Bansal Hospital,12,3,0,0,3,13,14.78,233.36,4,22,5
2024-03-14,Bansal Hospital,13,3,0,0,3,10,13.54,81.86,3,4,4
2024-03-14,Bansal Hospital,14,3,0,0,3,10,14.67,141.07,2,11,0
2024-03-14,Bansal Hospital,15,3,0,0,3,10,12.71,134.69,3,19,8
2024-03-14,Bansal Hospital,16,3,0,0,3,22,21.59,660.21,16,24,2
2024-03-14,Bansal Hospital,17,3,0,0,3,24,18.24,534.31,22,18,10
2024-03-14,Chirayu Medical College,9,3,0,0,3,18,17.31,269.19,9,25,10
2024-03-14,Chirayu Medical College,10,3,0,0,3,15,16.1,231.41,15,17,10
2024-03-14,Chirayu Medical College,11,3,0,0,3,27,10.01,239.49,3,9,17
2024-03-14,Chirayu Medical College,12,3,0,0,3,15,15.25,231.51,14,15,9
2024-03-14,Chirayu Medical College,13,3,0,0,3,10,15.53,172.81,7,23,4
2024-03-14,Chirayu Medical College,14,3,0,0,3,8,10.51,84.97,4,9,2
2024-03-14,Chirayu Medical College,15,3,0,0,3,21,18.6,329.94,2,15,12
2024-03-14,Chirayu Medical College,16,3,0,0,3,22,14.88,311.81,15,3,6
2024-03-14,Chirayu Medical College,17,3,0,0,3,25,13.1,364.38,2,13,19
2024-03-14,People's Hospital,9,3,0,0,3,18,17.29,375.73,10,7,9
2024-03-14,People's Hospital,10,3,0,0,3,13,14.85,182.43,8,28,9
2024-03-14,People's Hospital,11,3,0,0,3,11,18.16,234.27,1,24,13
2024-03-14,People's Hospital,12,3,0,0,3,23,15.75,294.37,6,16,14
2024-03-14,People's Hospital,13,3,0,0,3,14,18.37,307.93,1,29,13
2024-03-14,People's Hospital,14,3,0,0,3,9,16.14,145.97,7,9,16
2024-03-14,People's Hospital,15,3,0,0,3,19,10.28,143.38,13,28,8
2024-03-14,People's Hospital,16,3,0,0,3,27,14.57,329.8,15,11,10
2024-03-14,People's Hospital,17,3,0,0,3,23,13.33,273.34,17,9,18
2024-03-14,Bhopal Memorial Hospital,9,3,0,0,3,23,14.93,212.23,23,11,19
2024-03-14,Bhopal Memorial Hospital,10,3,0,0,3,13,14.57,273.25,9,16,1
2024-03-14,Bhopal Memorial Hospital,11,3,0,0,3,23,15.26,340.14,10,22,6
2024-03-14,Bhopal Memorial Hospital,12,3,0,0,3,12,18.08,149.87,7,12,6
2024-03-14,Bhopal Memorial Hospital,13,3,0,0,3,8,16.92,149.5,5,15,3
2024-03-14,Bhopal Memorial Hospital,14,3,0,0,3,8,20.13,191.44,2,24,3
2024-03-14,Bhopal Memorial Hospital,15,3,0,0,3,18,11.16,166.53,11,10,8
2024-03-14,Bhopal Memorial Hospital,16,3,0,0,3,10,16.56,165.93,8,16,5
2024-03-14,Bhopal Memorial Hospital,17,3,0,0,3,12,21.21,204.1,9,25,9
2024-03-15,AIIMS Bhopal,9,4,0,0,3,23,12.68,395.41,21,8,10
2024-03-15,AIIMS Bhopal,10,4,0,0,3,26,13.56,238.52,23,18,2
2024-03-15,AIIMS Bhopal,11,4,0,0,3,31,15.75,370.15,30,7,6
2024-03-15,AIIMS Bhopal,12,4,0,0,3,22,10.04,211.88,16,4,10
2024-03-15,AIIMS Bhopal,13,4,0,0,3,17,18.26,301.63,13,19,1
2024-03-15,AIIMS Bhopal,14,4,0,0,3,14,11.17,68.8,4,25,8
2024-03-15,AIIMS Bhopal,15,4,0,0,3,19,11.35,243.98,19,22,17
2024-03-15,AIIMS Bhopal,16,4,0,0,3,20,9.81,237.53,11,19,13
2024-03-15,AIIMS Bhopal,17,4,0,0,3,22,11.3,203.6,13,9,17
2024-03-15,Hamidia Hospital,9,4,0,0,3,15,22.75,316.94,14,17,4
2024-03-15,Hamidia Hospital,10,4,0,0,3,18,13.41,256.24,18,4,18
2024-03-15,Hamidia Hospital,11,4,0,0,3,15,11.58,190.75,3,3,3
2024-03-15,Hamidia Hospital,12,4,0,0,3,21,11.21,326.25,15,24,16
2024-03-15,Hamidia Hospital,13,4,0,0,3,14,18.42,243.84,11,19,12
2024-03-15,Hamidia Hospital,14,4,0,0,3,12,11.83,184.29,8,14,3
2024-03-15,Hamidia Hospital,15,4,0,0,3,13,14.87,234.39,1,3,1
2024-03-15,Hamidia Hospital,16,4,0,0,3,26,11.41,288.65,26,28,13
2024-03-15,Hamidia Hospital,17,4,0,0,3,24,17.05,355.72,2,14,2
2024-03-15,Bansal Hospital,9,4,0,0,3,21,12.73,294.86,4,7,5
2024-03-15,Bansal Hospital,10,4,0,0,3,20,17.0,299.71,17,21,19
2024-03-15,Bansal Hospital,11,4,0,0,3,29,15.36,441.91,26,30,6
2024-03-15,Bansal Hospital,12,4,0,0,3,14,6.33,81.43,7,3,16
2024-03-15,Bansal Hospital,13,4,0,0,3,10,18.83,128.58,1,26,2
2024-03-15,Bansal Hospital,14,4,0,0,3,15,17.98,274.69,4,4,19
2024-03-15,Bansal Hospital,15,4,0,0,3,17,16.16,234.38,7,19,13
2024-03-15,Bansal Hospital,16,4,0,0,3,11,18.31,265.2,6,26,1
2024-03-15,Bansal Hospital,17,4,0,0,3,25,11.22,235.71,1,22,8
2024-03-15,Chirayu Medical College,9,4,0,0,3,10,16.38,211.15,1,21,13
2024-03-15,Chirayu Medical College,10,4,0,0,3,13,17.03,176.37,8,30,18
2024-03-15,Chirayu Medical College,11,4,0,0,3,29,17.11,555.65,5,20,8
2024-03-15,Chirayu Medical College,12,4,0,0,3,11,15.99,209.76,5,19,0
2024-03-15,Chirayu Medical College,13,4,0,0,3,11,14.51,168.2,4,14,12
2024-03-15,Chirayu Medical College,14,4,0,0,3,16,13.55,266.08,1,21,10
2024-03-15,Chirayu Medical College,15,4,0,0,3,23,8.7,123.64,19,11,0
2024-03-15,Chirayu Medical College,16,4,0,0,3,23,10.15,200.2,18,4,4
2024-03-15,Chirayu Medical College,17,4,0,0,3,21,21.36,449.48,9,11,4
2024-03-15,People's Hospital,9,4,0,0,3,9,18.36,82.45,6,19,19
2024-03-15,People's Hospital,10,4,0,0,3,15,13.4,229.35,14,30,0
2024-03-15,People's Hospital,11,4,0,0,3,28,16.25,528.4,2,10,3
2024-03-15,People's Hospital,12,4,0,0,3,22,12.7,225.13,18,16,14
2024-03-15,People's Hospital,13,4,0,0,3,13,7.29,64.71,2,24,9
2024-03-15,People's Hospital,14,4,0,0,3,7,10.8,74.28,3,24,16
2024-03-15,People's Hospital,15,4,0,0,3,13,16.42,261.4,13,26,4
2024-03-15,People's Hospital,16,4,0,0,3,23,16.11,283.08,13,25,16
2024-03-15,People's Hospital,17,4,0,0,3,16,18.28,330.3,8,23,7
2024-03-15,Bhopal Memorial Hospital,9,4,0,0,3,13,19.17,239.63,12,23,11
2024-03-15,Bhopal Memorial Hospital,10,4,0,0,3,32,11.01,421.04,18,8,14
2024-03-15,Bhopal Memorial Hospital,11,4,0,0,3,27,16.76,388.58,17,9,3
2024-03-15,Bhopal Memorial Hospital,12,4,0,0,3,22,15.1,336.58,13,8,18
2024-03-15,Bhopal Memorial Hospital,13,4,0,0,3,9,11.84,81.07,2,14,2
2024-03-15,Bhopal Memorial Hospital,14,4,0,0,3,16,21.34,284.86,3,17,17
2024-03-15,Bhopal Memorial Hospital,15,4,0,0,3,24,19.1,587.01,13,29,11
2024-03-15,Bhopal Memorial Hospital,16,4,0,0,3,23,11.18,236.67,18,21,0
2024-03-15,Bhopal Memorial Hospital,17,4,0,0,3,21,17.64,346.57,15,26,4
2024-03-16,AIIMS Bhopal,9,5,1,0,3,9,13.86,114.37,9,21,0
2024-03-16,AIIMS Bhopal,10,5,1,0,3,9,17.15,139.51,1,4,13
2024-03-16,AIIMS Bhopal,11,5,1,0,3,13,18.64,154.3,12,20,14
2024-03-16,AIIMS Bhopal,12,5,1,0,3,5,12.59,48.9,4,17,18
2024-03-16,AIIMS Bhopal,13,5,1,0,3,7,14.56,94.43,7,17,13
2024-03-16,AIIMS Bhopal,14,5,1,0,3,9,13.95,141.07,9,5,17
2024-03-16,AIIMS Bhopal,15,5,1,0,3,15,14.19,204.32,8,26,6
2024-03-16,AIIMS Bhopal,16,5,1,0,3,16,11.28,177.54,3,13,15
2024-03-16,AIIMS Bhopal,17,5,1,0,3,5,11.83,55.56,5,22,12
2024-03-16,Hamidia Hospital,9,5,1,0,3,7,10.82,86.5,5,11,17
2024-03-16,Hamidia Hospital,10,5,1,0,3,18,12.46,234.85,1,30,4
2024-03-16,Hamidia Hospital,11,5,1,0,3,5,13.4,54.61,2,10,18
2024-03-16,Hamidia Hospital,12,5,1,0,3,12,13.94,148.15,11,28,19
2024-03-16,Hamidia Hospital,13,5,1,0,3,2,12.57,21.79,1,20,17
2024-03-16,Hamidia Hospital,14,5,1,0,3,4,17.92,86.99,4,30,3
2024-03-16,Hamidia Hospital,15,5,1,0,3,14,15.78,140.19,1,23,15
2024-03-16,Hamidia Hospital,16,5,1,0,3,5,18.42,82.84,5,4,3
2024-03-16,Hamidia Hospital,17,5,1,0,3,5,12.96,66.72,4,27,4
2024-03-16,Bansal Hospital,9,5,1,0,3,15,18.14,326.38,15,10,7
2024-03-16,Bansal Hospital,10,5,1,0,3,11,18.96,180.62,7,24,9
2024-03-16,Bansal Hospital,11,5,1,0,3,16,17.62,262.05,11,4,13
2024-03-16,Bansal Hospital,12,5,1,0,3,13,12.75,200.75,7,30,16
2024-03-16,Bansal Hospital,13,5,1,0,3,6,17.6,105.32,3,25,14
2024-03-16,Bansal Hospital,14,5,1,0,3,2,16.35,25.98,1,27,5
2024-03-16,Bansal Hospital,15,5,1,0,3,8,17.89,158.18,1,24,10
2024-03-16,Bansal Hospital,16,5,1,0,3,16,14.54,221.87,5,23,2
2024-03-16,Bansal Hospital,17,5,1,0,3,14,9.61,139.47,12,10,16
2024-03-16,Chirayu Medical College,9,5,1,0,3,9,14.21,107.78,1,12,11
2024-03-16,Chirayu Medical College,10,5,1,0,3,18,13.17,231.88,3,12,2
2024-03-16,Chirayu Medical College,11,5,1,0,3,13,22.48,199.2,11,25,3
2024-03-16,Chirayu Medical College,12,5,1,0,3,7,25.16,138.21,7,13,1
2024-03-16,Chirayu Medical College,13,5,1,0,3,5,5.1,34.6,1,13,12
2024-03-16,Chirayu Medical College,14,5,1,0,3,10,9.7,77.93,10,23,14
2024-03-16,Chirayu Medical College,15,5,1,0,3,13,11.33,122.63,3,10,9
2024-03-16,Chirayu Medical College,16,5,1,0,3,11,12.01,156.87,5,16,15
2024-03-16,Chirayu Medical College,17,5,1,0,3,10,21.69,228.26,4,29,13
2024-03-16,People's Hospital,9,5,1,0,3,12,22.03,236.61,2,16,6
2024-03-16,People's Hospital,10,5,1,0,3,9,11.54,88.33,8,19,6
2024-03-16,People's Hospital,11,5,1,0,3,7,9.09,87.87,3,17,5
2024-03-16,People's Hospital,12,5,1,0,3,7,13.48,82.6,5,15,17
2024-03-16,People's Hospital,13,5,1,0,3,5,14.47,64.74,1,13,17
2024-03-16,People's Hospital,14,5,1,0,3,7,20.19,121.7,6,8,7
2024-03-16,People's Hospital,15,5,1,0,3,9,15.79,153.14,6,5,17
2024-03-16,People's Hospital,16,5,1,0,3,14,12.86,160.29,4,21,13
2024-03-16,People's Hospital,17,5,1,0,3,12,19.43,241.05,4,12,9
2024-03-16,Bhopal Memorial Hospital,9,5,1,0,3,12,18.58,165.43,7,8,3
2024-03-16,Bhopal Memorial Hospital,10,5,1,0,3,14,14.77,152.94,9,12,2
2024-03-16,Bhopal Memorial Hospital,11,5,1,0,3,16,13.97,326.48,4,16,2
2024-03-16,Bhopal Memorial Hospital,12,5,1,0,3,13,15.65,203.57,3,8,2
2024-03-16,Bhopal Memorial Hospital,13,5,1,0,3,9,12.91,95.9,9,5,9
2024-03-16,Bhopal Memorial Hospital,14,5,1,0,3,4,15.94,85.19,3,24,15
2024-03-16,Bhopal Memorial Hospital,15,5,1,0,3,12,14.56,163.23,10,11,17
2024-03-16,Bhopal Memorial Hospital,16,5,1,0,3,10,12.48,82.07,5,3,4
2024-03-16,Bhopal Memorial Hospital,17,5,1,0,3,7,11.78,79.43,6,10,6
2024-03-17,AIIMS Bhopal,9,6,1,0,3,4,16.6,53.46,3,26,0
2024-03-17,AIIMS Bhopal,10,6,1,0,3,15,14.31,188.06,9,9,13
2024-03-17,AIIMS Bhopal,11,6,1,0,3,15,13.04,201.51,12,15,13
2024-03-17,AIIMS Bhopal,12,6,1,0,3,12,13.52,167.38,3,13,12
2024-03-17,AIIMS Bhopal,13,6,1,0,3,6,13.73,111.98,1,7,4
2024-03-17,AIIMS Bhopal,14,6,1,0,3,4,10.27,20.44,3,22,18
2024-03-17,AIIMS Bhopal,15,6,1,0,3,15,23.31,386.64,4,26,14
2024-03-17,AIIMS Bhopal,16,6,1,0,3,15,7.05,91.02,8,14,19
2024-03-17,AIIMS Bhopal,17,6,1,0,3,4,21.65,105.82,1,13,4
2024-03-17,Hamidia Hospital,9,6,1,0,3,10,14.34,172.13,5,12,0
2024-03-17,Hamidia Hospital,10,6,1,0,3,9,16.67,200.45,6,5,14
2024-03-17,Hamidia Hospital,11,6,1,0,3,13,20.2,170.42,7,12,4
2024-03-17,Hamidia Hospital,12,6,1,0,3,12,15.75,172.19,7,10,15
2024-03-17,Hamidia Hospital,13,6,1,0,3,4,13.92,58.52,3,26,12
2024-03-17,Hamidia Hospital,14,6,1,0,3,7,10.84,95.95,6,8,15
2024-03-17,Hamidia Hospital,15,6,1,0,3,13,9.14,153.4,13,5,9
2024-03-17,Hamidia Hospital,16,6,1,0,3,6,24.03,155.08,5,13,0
2024-03-17,Hamidia Hospital,17,6,1,0,3,7,14.84,85.15,1,26,6
2024-03-17,Bansal Hospital,9,6,1,0,3,9,16.68,82.88,5,20,12
2024-03-17,Bansal Hospital,10,6,1,0,3,16,18.13,345.51,8,21,0
2024-03-17,Bansal Hospital,11,6,1,0,3,13,12.08,161.65,4,5,8
2024-03-17,Bansal Hospital,12,6,1,0,3,11,13.95,202.47,2,14,15
2024-03-17,Bansal Hospital,13,6,1,0,3,7,12.67,83.02,3,5,3
2024-03-17,Bansal Hospital,14,6,1,0,3,6,13.25,59.48,5,19,14
2024-03-17,Bansal Hospital,15,6,1,0,3,10,15.49,171.04,1,12,0
2024-03-17,Bansal Hospital,16,6,1,0,3,13,14.05,221.04,11,16,13
2024-03-17,Bansal Hospital,17,6,1,0,3,6,13.7,81.74,5,28,11
2024-03-17,Chirayu Medical College,9,6,1,0,3,14,16.74,241.21,12,20,15
2024-03-17,Chirayu Medical College,10,6,1,0,3,11,17.33,203.96,2,13,2
2024-03-17,Chirayu Medical College,11,6,1,0,3,7,15.0,127.34,5,16,5
2024-03-17,Chirayu Medical College,12,6,1,0,3,6,15.65,92.81,5,5,17
2024-03-17,Chirayu Medical College,13,6,1,0,3,9,19.53,203.62,7,23,16
2024-03-17,Chirayu Medical College,14,6,1,0,3,7,13.14,96.45,7,17,1
2024-03-17,Chirayu Medical College,15,6,1,0,3,12,11.36,105.47,1,7,13
2024-03-17,Chirayu Medical College,16,6,1,0,3,10,15.26,208.02,2,14,8
2024-03-17,Chirayu Medical College,17,6,1,0,3,7,14.29,87.29,4,4,1
2024-03-17,People's Hospital,9,6,1,0,3,7,15.86,124.42,5,16,10
2024-03-17,People's Hospital,10,6,1,0,3,13,15.66,199.31,6,29,4
2024-03-17,People's Hospital,11,6,1,0,3,9,14.57,142.57,5,28,4
2024-03-17,People's Hospital,12,6,1,0,3,4,11.24,50.79,1,13,2
2024-03-17,People's Hospital,13,6,1,0,3,6,12.74,94.87,2,3,3
2024-03-17,People's Hospital,14,6,1,0,3,8,12.3,105.25,3,7,4
2024-03-17,People's Hospital,15,6,1,0,3,7,14.82,108.94,3,10,18
2024-03-17,People's Hospital,16,6,1,0,3,9,16.0,160.42,6,15,4
2024-03-17,People's Hospital,17,6,1,0,3,4,19.87,92.73,1,30,2
2024-03-17,Bhopal Memorial Hospital,9,6,1,0,3,6,15.16,76.98,3,9,7
2024-03-17,Bhopal Memorial Hospital,10,6,1,0,3,7,17.03,151.14,3,8,16
2024-03-17,Bhopal Memorial Hospital,11,6,1,0,3,15,16.92,246.73,4,8,7
2024-03-17,Bhopal Memorial Hospital,12,6,1,0,3,9,10.94,132.0,5,13,4
2024-03-17,Bhopal Memorial Hospital,13,6,1,0,3,5,13.42,82.02,3,27,9
2024-03-17,Bhopal Memorial Hospital,14,6,1,0,3,9,14.64,132.91,5,21,16
2024-03-17,Bhopal Memorial Hospital,15,6,1,0,3,12,12.15,155.66,12,4,18
2024-03-17,Bhopal Memorial Hospital,16,6,1,0,3,14,15.1,281.9,11,24,15
2024-03-17,Bhopal Memorial Hospital,17,6,1,0,3,9,14.13,159.85,6,8,19
2024-03-18,AIIMS Bhopal,9,0,0,1,3,32,16.82,449.73,6,13,5
2024-03-18,AIIMS Bhopal,10,0,0,1,3,36,19.04,669.72,22,21,2
2024-03-18,AIIMS Bhopal,11,0,0,1,3,28,6.49,187.65,6,14,7
2024-03-18,AIIMS Bhopal,12,0,0,1,3,33,23.27,894.87,27,12,3
2024-03-18,AIIMS Bhopal,13,0,0,1,3,15,5.0,83.01,4,10,12
2024-03-18,AIIMS Bhopal,14,0,0,1,3,18,19.43,470.56,9,27,12
2024-03-18,AIIMS Bhopal,15,0,0,1,3,29,13.88,285.24,11,9,17
2024-03-18,AIIMS Bhopal,16,0,0,1,3,37,18.95,843.75,37,20,10
2024-03-18,AIIMS Bhopal,17,0,0,1,3,21,16.53,385.5,13,18,18
2024-03-18,Hamidia Hospital,9,0,0,1,3,16,13.92,261.49,3,8,14
2024-03-18,Hamidia Hospital,10,0,0,1,3,37,21.3,708.99,36,10,10
2024-03-18,Hamidia Hospital,11,0,0,1,3,28,16.37,589.19,14,20,10
2024-03-18,Hamidia Hospital,12,0,0,1,3,33,14.98,420.06,2,16,3
2024-03-18,Hamidia Hospital,13,0,0,1,3,19,14.73,248.48,19,18,18
2024-03-18,Hamidia Hospital,14,0,0,1,3,14,10.01,109.03,13,20,2
2024-03-18,Hamidia Hospital,15,0,0,1,3,29,21.53,765.27,22,19,2
2024-03-18,Hamidia Hospital,16,0,0,1,3,19,9.52,220.05,7,25,14
2024-03-18,Hamidia Hospital,17,0,0,1,3,14,15.85,223.66,13,9,15
2024-03-18,Bansal Hospital,9,0,0,1,3,16,11.72,216.53,6,27,0
2024-03-18,Bansal Hospital,10,0,0,1,3,19,14.18,342.79,16,20,0
2024-03-18,Bansal Hospital,11,0,0,1,3,45,18.14,718.51,18,21,6
2024-03-18,Bansal Hospital,12,0,0,1,3,15,16.38,264.25,5,15,6
2024-03-18,Bansal Hospital,13,0,0,1,3,16,15.89,200.48,6,13,8
2024-03-18,Bansal Hospital,14,0,0,1,3,11,14.9,62.67,11,8,12
2024-03-18,Bansal Hospital,15,0,0,1,3,23,12.72,341.98,7,22,3
2024-03-18,Bansal Hospital,16,0,0,1,3,39,20.95,1106.03,38,23,9
2024-03-18,Bansal Hospital,17,0,0,1,3,11,16.61,248.8,5,19,2
2024-03-18,Chirayu Medical College,9,0,0,1,3,15,16.72,297.97,15,15,9
2024-03-18,Chirayu Medical College,10,0,0,1,3,39,18.49,799.3,2,16,17
2024-03-18,Chirayu Medical College,11,0,0,1,3,27,15.56,478.18,4,4,3
2024-03-18,Chirayu Medical College,12,0,0,1,3,28,17.9,559.27,25,21,0
2024-03-18,Chirayu Medical College,13,0,0,1,3,10,9.82,116.32,10,22,8
2024-03-18,Chirayu Medical College,14,0,0,1,3,8,15.12,111.01,4,10,8
2024-03-18,Chirayu Medical College,15,0,0,1,3,22,16.93,534.87,14,29,15
2024-03-18,Chirayu Medical College,16,0,0,1,3,24,18.08,415.45,4,12,1
2024-03-18,Chirayu Medical College,17,0,0,1,3,35,15.92,473.41,4,5,13
2024-03-18,People's Hospital,9,0,0,1,3,32,14.1,436.59,17,20,2
2024-03-18,People's Hospital,10,0,0,1,3,19,6.18,154.74,19,23,18
2024-03-18,People's Hospital,11,0,0,1,3,18,15.17,256.16,10,23,5
2024-03-18,People's Hospital,12,0,0,1,3,12,18.01,261.1,7,30,13
2024-03-18,People's Hospital,13,0,0,1,3,10,10.87,124.09,1,26,2
2024-03-18,People's Hospital,14,0,0,1,3,8,15.05,133.84,4,11,16
2024-03-18,People's Hospital,15,0,0,1,3,25,13.99,401.38,5,4,6
2024-03-18,People's Hospital,16,0,0,1,3,32,16.36,627.98,31,21,3
2024-03-18,People's Hospital,17,0,0,1,3,32,19.79,385.26,7,9,17
2024-03-18,Bhopal Memorial Hospital,9,0,0,1,3,28,18.3,545.15,16,6,2
2024-03-18,Bhopal Memorial Hospital,10,0,0,1,3,41,21.11,1101.35,7,21,9
2024-03-18,Bhopal Memorial Hospital,11,0,0,1,3,14,18.4,256.61,8,24,0
2024-03-18,Bhopal Memorial Hospital,12,0,0,1,3,18,19.77,340.02,3,12,2
2024-03-18,Bhopal Memorial Hospital,13,0,0,1,3,10,18.32,216.73,5,13,4
2024-03-18,Bhopal Memorial Hospital,14,0,0,1,3,22,16.45,350.27,20,9,13
2024-03-18,Bhopal Memorial Hospital,15,0,0,1,3,32,17.24,465.68,25,12,13
2024-03-18,Bhopal Memorial Hospital,16,0,0,1,3,24,12.67,276.44,3,4,15
2024-03-18,Bhopal Memorial Hospital,17,0,0,1,3,23,13.54,291.48,13,6,18
2024-03-19,AIIMS Bhopal,9,1,0,0,3,17,17.78,377.98,4,14,9
2024-03-19,AIIMS Bhopal,10,1,0,0,3,11,17.61,206.9,6,9,10
2024-03-19,AIIMS Bhopal,11,1,0,0,3,11,10.0,127.19,11,8,12
2024-03-19,AIIMS Bhopal,12,1,0,0,3,10,12.46,135.1,6,13,5
2024-03-19,AIIMS Bhopal,13,1,0,0,3,12,17.64,266.82,12,12,2
2024-03-19,AIIMS Bhopal,14,1,0,0,3,5,17.44,99.91,4,26,2
2024-03-19,AIIMS Bhopal,15,1,0,0,3,22,10.34,196.58,20,11,16
2024-03-19,AIIMS Bhopal,16,1,0,0,3,31,18.25,511.25,13,22,9
2024-03-19,AIIMS Bhopal,17,1,0,0,3,24,6.16,116.92,8,4,0
2024-03-19,Hamidia Hospital,9,1,0,0,3,19,24.59,643.17,11,16,14
2024-03-19,Hamidia Hospital,10,1,0,0,3,24,23.28,465.58,7,14,11
2024-03-19,Hamidia Hospital,11,1,0,0,3,31,14.36,492.92,6,17,2
2024-03-19,Hamidia Hospital,12,1,0,0,3,22,17.27,444.08,21,14,12
2024-03-19,Hamidia Hospital,13,1,0,0,3,13,18.88,253.22,1,18,0
2024-03-19,Hamidia Hospital,14,1,0,0,3,6,21.87,157.07,6,11,3
2024-03-19,Hamidia Hospital,15,1,0,0,3,15,22.38,339.74,9,23,13
2024-03-19,Hamidia Hospital,16,1,0,0,3,16,14.53,314.08,15,27,3
2024-03-19,Hamidia Hospital,17,1,0,0,3,8,20.7,166.64,7,16,17
2024-03-19,Bansal Hospital,9,1,0,0,3,9,9.41,40.06,2,18,4
2024-03-19,Bansal Hospital,10,1,0,0,3,32,17.86,671.56,11,9,16
2024-03-19,Bansal Hospital,11,1,0,0,3,14,20.83,373.26,11,8,4
2024-03-19,Bansal Hospital,12,1,0,0,3,15,16.41,267.98,3,20,4
2024-03-19,Bansal Hospital,13,1,0,0,3,11,18.22,203.04,6,30,4
2024-03-19,Bansal Hospital,14,1,0,0,3,16,21.15,614.05,10,4,0
2024-03-19,Bansal Hospital,15,1,0,0,3,16,20.39,383.72,9,17,19
2024-03-19,Bansal Hospital,16,1,0,0,3,14,16.15,320.18,2,25,3
2024-03-19,Bansal Hospital,17,1,0,0,3,15,14.44,225.28,14,27,10
2024-03-19,Chirayu Medical College,9,1,0,0,3,14,12.09,222.74,8,7,5
2024-03-19,Chirayu Medical College,10,1,0,0,3,31,7.4,172.64,1,28,13
2024-03-19,Chirayu Medical College,11,1,0,0,3,22,19.59,521.07,22,14,15
2024-03-19,Chirayu Medical College,12,1,0,0,3,25,20.37,492.36,15,19,7
2024-03-19,Chirayu Medical College,13,1,0,0,3,5,18.47,108.89,1,3,9
2024-03-19,Chirayu Medical College,14,1,0,0,3,7,8.68,42.25,6,13,7
2024-03-19,Chirayu Medical College,15,1,0,0,3,17,18.18,335.07,5,28,16
2024-03-19,Chirayu Medical College,16,1,0,0,3,14,17.82,232.91,8,20,13
2024-03-19,Chirayu Medical College,17,1,0,0,3,22,13.05,402.74,5,20,1
2024-03-19,People's Hospital,9,1,0,0,3,13,19.11,278.67,9,22,7
2024-03-19,People's Hospital,10,1,0,0,3,10,9.95,121.47,8,20,0
2024-03-19,People's Hospital,11,1,0,0,3,19,9.82,197.56,4,24,4
2024-03-19,People's Hospital,12,1,0,0,3,11,16.03,227.4,8,11,7
2024-03-19,People's Hospital,13,1,0,0,3,14,14.45,198.51,14,13,17
2024-03-19,People's Hospital,14,1,0,0,3,12,23.57,249.95,6,21,18
2024-03-19,People's Hospital,15,1,0,0,3,17,14.74,240.77,9,8,18
2024-03-19,People's Hospital,16,1,0,0,3,10,17.74,135.77,7,21,1
2024-03-19,People's Hospital,17,1,0,0,3,17,13.54,250.67,14,3,12
2024-03-19,Bhopal Memorial Hospital,9,1,0,0,3,10,14.45,116.12,7,17,7
2024-03-19,Bhopal Memorial Hospital,10,1,0,0,3,19,11.95,237.67,15,4,2
2024-03-19,Bhopal Memorial Hospital,11,1,0,0,3,26,13.2,410.68,3,10,13
2024-03-19,Bhopal Memorial Hospital,12,1,0,0,3,25,19.83,551.3,18,4,4
2024-03-19,Bhopal Memorial Hospital,13,1,0,0,3,13,15.15,204.86,5,9,15
2024-03-19,Bhopal Memorial Hospital,14,1,0,0,3,14,13.23,170.66,10,30,12
2024-03-19,Bhopal Memorial Hospital,15,1,0,0,3,17,14.46,300.01,16,30,5
2024-03-19,Bhopal Memorial Hospital,16,1,0,0,3,23,17.38,261.55,18,12,5
2024-03-19,Bhopal Memorial Hospital,17,1,0,0,3,15,14.67,125.5,3,9,9
2024-03-20,AIIMS Bhopal,9,2,0,0,3,24,16.02,385.02,3,17,4
2024-03-20,AIIMS Bhopal,10,2,0,0,3,22,17.75,435.46,8,30,12
2024-03-20,AIIMS Bhopal,11,2,0,0,3,14,13.3,216.04,8,12,18
2024-03-20,AIIMS Bhopal,12,2,0,0,3,8,9.34,93.55,7,3,5
2024-03-20,AIIMS Bhopal,13,2,0,0,3,11,17.24,225.46,4,27,6
2024-03-20,AIIMS Bhopal,14,2,0,0,3,10,11.93,91.6,6,24,19
2024-03-20,AIIMS Bhopal,15,2,0,0,3,17,9.16,211.48,3,13,17
2024-03-20,AIIMS Bhopal,16,2,0,0,3,15,12.17,178.41,5,3,4
2024-03-20,AIIMS Bhopal,17,2,0,0,3,21,8.24,219.93,20,22,2
2024-03-20,Hamidia Hospital,9,2,0,0,3,22,17.52,459.86,6,22,4
2024-03-20,Hamidia Hospital,10,2,0,0,3,15,16.68,253.78,8,20,5
